Area,Bedrooms,Bathrooms,Stories,Parking,Age,City,Furnishing,Main Road,Guest Room,Basement,Water Supply,Air Conditioning,Preferred Tenant,Locality Rating,Price,Month,Quarter,Month_sin,Month_cos,Year
4534,4,3,1,0,8,Delhi,Semi-Furnished,Yes,No,Yes,Both,Yes,Company,4,1484102,8,3,-0.8660254037844383,-0.5000000000000003,2021
3922,2,2,3,1,18,Chennai,Semi-Furnished,Yes,No,Yes,Both,No,Family,1,1177309,9,3,-1.0,-1.8369701987210297e-16,2022
4668,2,3,2,0,44,Delhi,Unfurnished,No,Yes,No,Corporation,No,Company,1,887083,10,4,-0.8660254037844385,0.5,2023
5148,3,2,3,1,39,Pune,Furnished,Yes,Yes,Yes,Borewell,Yes,Family,4,1697939,11,4,-0.5000000000000003,0.8660254037844383,2024
5249,4,3,2,1,21,Delhi,Unfurnished,Yes,No,No,Borewell,Yes,Bachelor,4,1283725,12,4,-2.4492935982947064e-16,1.0,2025
1643,4,1,3,0,17,Pune,Semi-Furnished,Yes,No,Yes,Both,Yes,Family,6,1236420,1,1,0.4999999999999999,0.8660254037844386,2010
4109,3,3,2,2,22,Chennai,Furnished,Yes,No,Yes,Both,No,Company,7,1606918,2,1,0.8660254037844385,0.5000000000000001,2011
1481,1,2,2,2,1,Delhi,Furnished,Yes,No,No,Borewell,No,Family,9,1024222,3,1,1.0,6.123233995736766e-17,2012
855,3,2,2,1,49,Mumbai,Furnished,Yes,Yes,Yes,Borewell,No,Company,9,1196786,4,2,0.8660254037844387,-0.4999999999999997,2013
5324,5,3,2,0,49,Mumbai,Furnished,No,Yes,Yes,Borewell,Yes,Company,10,1805272,5,2,0.4999999999999999,-0.8660254037844386,2014
1294,4,2,3,0,10,Hyderabad,Furnished,No,Yes,Yes,Both,No,Bachelor,5,1187299,6,2,1.2246467991473532e-16,-1.0,2015
1784,2,2,3,1,30,Mumbai,Semi-Furnished,No,No,Yes,Borewell,No,Family,10,1288125,7,3,-0.4999999999999997,-0.8660254037844387,2016
2358,5,1,2,2,32,Bangalore,Semi-Furnished,Yes,Yes,Yes,Both,No,Company,3,1220774,8,3,-0.8660254037844383,-0.5000000000000003,2017
3472,4,3,2,0,13,Bangalore,Semi-Furnished,No,No,Yes,Corporation,No,Bachelor,3,1326543,9,3,-1.0,-1.8369701987210297e-16,2018
2396,3,3,3,2,15,Bangalore,Unfurnished,No,No,Yes,Corporation,Yes,Bachelor,6,1453307,10,4,-0.8660254037844385,0.5,2019
4685,5,3,2,2,10,Chennai,Furnished,Yes,No,No,Corporation,No,Bachelor,1,1513806,11,4,-0.5000000000000003,0.8660254037844383,2020
904,4,2,2,1,32,Mumbai,Furnished,No,Yes,Yes,Borewell,No,Company,7,1297205,12,4,-2.4492935982947064e-16,1.0,2021
1614,1,3,2,1,6,Pune,Semi-Furnished,Yes,No,No,Both,Yes,Family,3,861395,1,1,0.4999999999999999,0.8660254037844386,2022
1931,1,3,1,2,30,Bangalore,Furnished,No,Yes,Yes,Borewell,No,Company,5,1239516,2,1,0.8660254037844385,0.5000000000000001,2023
3840,2,1,2,0,47,Hyderabad,Unfurnished,Yes,No,No,Both,Yes,Bachelor,7,769082,3,1,1.0,6.123233995736766e-17,2024
1223,4,1,1,0,45,Chennai,Furnished,Yes,Yes,No,Borewell,Yes,Company,7,1057795,4,2,0.8660254037844387,-0.4999999999999997,2025
1328,1,1,2,1,46,Hyderabad,Furnished,No,No,Yes,Corporation,No,Company,9,637046,5,2,0.4999999999999999,-0.8660254037844386,2010
5429,3,2,3,2,13,Mumbai,Unfurnished,Yes,Yes,No,Both,Yes,Bachelor,1,1252585,6,2,1.2246467991473532e-16,-1.0,2011
5636,4,3,1,0,27,Delhi,Semi-Furnished,No,No,No,Borewell,No,Family,3,1506342,7,3,-0.4999999999999997,-0.8660254037844387,2012
533,3,1,1,0,42,Hyderabad,Semi-Furnished,Yes,Yes,Yes,Both,Yes,Bachelor,9,1090396,8,3,-0.8660254037844383,-0.5000000000000003,2013
2505,3,1,2,1,15,Delhi,Furnished,No,No,No,Both,Yes,Bachelor,8,1238844,9,3,-1.0,-1.8369701987210297e-16,2014
4027,1,1,2,2,18,Chennai,Unfurnished,No,No,Yes,Borewell,No,Company,2,706133,10,4,-0.8660254037844385,0.5,2015
5180,4,3,1,0,16,Hyderabad,Semi-Furnished,Yes,No,No,Borewell,Yes,Bachelor,8,1642941,11,4,-0.5000000000000003,0.8660254037844383,2016
2252,5,3,3,1,25,Hyderabad,Semi-Furnished,No,Yes,No,Both,No,Company,8,1453986,12,4,-2.4492935982947064e-16,1.0,2017
5310,1,3,3,0,5,Kolkata,Semi-Furnished,No,No,No,Both,No,Bachelor,2,1180145,1,1,0.4999999999999999,0.8660254037844386,2018
5668,1,2,2,0,42,Chennai,Furnished,No,No,No,Corporation,No,Bachelor,8,916203,2,1,0.8660254037844385,0.5000000000000001,2019
4575,4,2,3,0,48,Chennai,Unfurnished,Yes,No,Yes,Both,No,Family,3,1155823,3,1,1.0,6.123233995736766e-17,2020
3333,4,1,3,1,8,Bangalore,Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,7,1721722,4,2,0.8660254037844387,-0.4999999999999997,2021
3684,3,3,2,2,49,Mumbai,Semi-Furnished,No,No,Yes,Corporation,No,Family,9,1507114,5,2,0.4999999999999999,-0.8660254037844386,2022
4698,4,1,3,1,16,Hyderabad,Unfurnished,No,No,Yes,Corporation,Yes,Bachelor,4,1447500,6,2,1.2246467991473532e-16,-1.0,2023
3211,3,3,2,2,30,Hyderabad,Furnished,Yes,Yes,Yes,Both,No,Bachelor,6,1340208,7,3,-0.4999999999999997,-0.8660254037844387,2024
5748,1,3,1,0,11,Pune,Semi-Furnished,Yes,No,No,Corporation,Yes,Bachelor,9,1141370,8,3,-0.8660254037844383,-0.5000000000000003,2025
1650,2,3,2,2,22,Chennai,Semi-Furnished,No,Yes,Yes,Both,Yes,Family,5,1279534,9,3,-1.0,-1.8369701987210297e-16,2010
3912,5,2,1,0,4,Chennai,Furnished,Yes,No,No,Both,Yes,Company,1,1281327,10,4,-0.8660254037844385,0.5,2011
1656,1,2,1,0,42,Mumbai,Semi-Furnished,Yes,Yes,Yes,Borewell,Yes,Family,3,1012004,11,4,-0.5000000000000003,0.8660254037844383,2012
3776,4,3,3,1,35,Chennai,Semi-Furnished,No,Yes,Yes,Both,No,Bachelor,9,1233767,12,4,-2.4492935982947064e-16,1.0,2013
5662,5,1,3,0,35,Delhi,Unfurnished,Yes,Yes,Yes,Both,No,Company,3,1310409,1,1,0.4999999999999999,0.8660254037844386,2014
3886,2,3,3,1,2,Delhi,Semi-Furnished,Yes,No,Yes,Corporation,Yes,Bachelor,10,1443725,2,1,0.8660254037844385,0.5000000000000001,2015
3984,2,3,2,2,23,Kolkata,Furnished,Yes,No,No,Both,Yes,Family,2,927948,3,1,1.0,6.123233995736766e-17,2016
1796,3,1,3,2,16,Delhi,Unfurnished,No,Yes,Yes,Both,No,Family,4,884325,4,2,0.8660254037844387,-0.4999999999999997,2017
4037,5,3,1,0,38,Delhi,Furnished,Yes,No,No,Borewell,Yes,Company,5,1629013,5,2,0.4999999999999999,-0.8660254037844386,2018
3730,3,1,3,1,25,Mumbai,Semi-Furnished,No,No,No,Borewell,Yes,Family,7,1270842,6,2,1.2246467991473532e-16,-1.0,2019
3103,1,2,3,0,3,Hyderabad,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,7,1247650,7,3,-0.4999999999999997,-0.8660254037844387,2020
870,5,2,2,1,44,Delhi,Unfurnished,Yes,Yes,No,Corporation,Yes,Company,9,1617983,8,3,-0.8660254037844383,-0.5000000000000003,2021
5531,1,1,2,1,11,Kolkata,Unfurnished,No,Yes,No,Borewell,Yes,Bachelor,8,1140316,9,3,-1.0,-1.8369701987210297e-16,2022
1753,3,2,1,1,0,Chennai,Unfurnished,No,Yes,Yes,Borewell,No,Company,2,982165,10,4,-0.8660254037844385,0.5,2023
3183,5,2,2,2,20,Delhi,Furnished,No,No,No,Both,Yes,Company,8,1660869,11,4,-0.5000000000000003,0.8660254037844383,2024
3231,3,1,3,1,18,Kolkata,Semi-Furnished,No,No,Yes,Corporation,No,Bachelor,8,808597,12,4,-2.4492935982947064e-16,1.0,2025
5463,5,2,2,2,20,Mumbai,Semi-Furnished,Yes,No,Yes,Corporation,No,Family,5,1438596,1,1,0.4999999999999999,0.8660254037844386,2010
757,3,3,1,1,17,Pune,Unfurnished,No,No,No,Both,No,Bachelor,3,875021,2,1,0.8660254037844385,0.5000000000000001,2011
3419,2,3,3,2,42,Pune,Semi-Furnished,No,No,No,Both,No,Family,9,1384543,3,1,1.0,6.123233995736766e-17,2012
1067,3,1,1,2,2,Pune,Furnished,No,No,No,Corporation,Yes,Family,7,1164470,4,2,0.8660254037844387,-0.4999999999999997,2013
4868,2,2,2,2,48,Chennai,Semi-Furnished,Yes,Yes,No,Borewell,No,Bachelor,1,1016210,5,2,0.4999999999999999,-0.8660254037844386,2014
5527,3,3,2,0,43,Kolkata,Furnished,Yes,No,No,Borewell,No,Company,8,1557730,6,2,1.2246467991473532e-16,-1.0,2015
1545,5,3,1,1,31,Delhi,Furnished,No,No,No,Both,Yes,Bachelor,10,1738566,7,3,-0.4999999999999997,-0.8660254037844387,2016
5867,5,2,3,0,9,Hyderabad,Semi-Furnished,No,No,No,Corporation,No,Company,5,1679218,8,3,-0.8660254037844383,-0.5000000000000003,2017
4585,5,2,2,1,39,Chennai,Furnished,No,Yes,Yes,Both,Yes,Family,6,1845039,9,3,-1.0,-1.8369701987210297e-16,2018
4119,4,3,2,1,14,Chennai,Furnished,No,Yes,Yes,Borewell,No,Company,9,1552256,10,4,-0.8660254037844385,0.5,2019
3145,1,3,3,0,4,Pune,Furnished,Yes,No,Yes,Borewell,No,Bachelor,10,1414090,11,4,-0.5000000000000003,0.8660254037844383,2020
939,5,1,2,2,3,Hyderabad,Furnished,No,Yes,No,Both,No,Company,8,1433703,12,4,-2.4492935982947064e-16,1.0,2021
3179,2,1,1,1,27,Pune,Unfurnished,Yes,Yes,No,Borewell,No,Family,3,876973,1,1,0.4999999999999999,0.8660254037844386,2022
5364,5,3,2,2,3,Chennai,Semi-Furnished,No,No,No,Corporation,Yes,Family,5,1822154,2,1,0.8660254037844385,0.5000000000000001,2023
4536,4,1,2,0,14,Delhi,Unfurnished,No,No,Yes,Both,Yes,Company,4,1182936,3,1,1.0,6.123233995736766e-17,2024
5235,2,3,3,2,16,Pune,Furnished,Yes,No,Yes,Both,Yes,Family,1,1411099,4,2,0.8660254037844387,-0.4999999999999997,2025
4175,4,3,1,1,43,Pune,Semi-Furnished,No,Yes,Yes,Both,No,Family,5,1353679,5,2,0.4999999999999999,-0.8660254037844386,2010
5720,2,1,3,1,2,Pune,Furnished,No,Yes,No,Borewell,No,Company,10,1538214,6,2,1.2246467991473532e-16,-1.0,2011
5424,3,1,2,1,9,Chennai,Semi-Furnished,No,No,Yes,Corporation,No,Family,7,1185718,7,3,-0.4999999999999997,-0.8660254037844387,2012
2908,1,2,2,0,46,Delhi,Unfurnished,No,Yes,Yes,Both,Yes,Company,1,919482,8,3,-0.8660254037844383,-0.5000000000000003,2013
3179,1,2,3,1,41,Hyderabad,Semi-Furnished,Yes,Yes,No,Both,No,Company,4,1119800,9,3,-1.0,-1.8369701987210297e-16,2014
1324,4,2,3,0,22,Bangalore,Furnished,No,Yes,Yes,Borewell,Yes,Family,6,1371599,10,4,-0.8660254037844385,0.5,2015
3356,1,3,3,2,17,Hyderabad,Semi-Furnished,No,No,Yes,Corporation,Yes,Company,9,1554180,11,4,-0.5000000000000003,0.8660254037844383,2016
1981,4,1,1,1,0,Delhi,Semi-Furnished,Yes,No,Yes,Both,Yes,Family,8,1215527,12,4,-2.4492935982947064e-16,1.0,2017
3724,4,3,2,1,34,Mumbai,Unfurnished,No,No,No,Borewell,No,Family,2,1418872,1,1,0.4999999999999999,0.8660254037844386,2018
4885,4,1,3,1,30,Pune,Furnished,Yes,No,Yes,Both,No,Family,3,1493219,2,1,0.8660254037844385,0.5000000000000001,2019
655,1,3,2,2,43,Hyderabad,Semi-Furnished,No,No,No,Borewell,No,Bachelor,10,942420,3,1,1.0,6.123233995736766e-17,2020
5204,4,2,1,1,0,Mumbai,Unfurnished,No,Yes,No,Corporation,No,Family,5,1149069,4,2,0.8660254037844387,-0.4999999999999997,2021
2238,1,2,1,0,2,Mumbai,Semi-Furnished,No,Yes,Yes,Borewell,Yes,Company,7,918040,5,2,0.4999999999999999,-0.8660254037844386,2022
2344,4,2,1,2,2,Delhi,Furnished,Yes,Yes,Yes,Both,Yes,Company,3,1447076,6,2,1.2246467991473532e-16,-1.0,2023
409,5,3,1,2,36,Delhi,Semi-Furnished,Yes,Yes,No,Both,No,Company,7,1201795,7,3,-0.4999999999999997,-0.8660254037844387,2024
3271,4,1,2,2,18,Pune,Semi-Furnished,No,Yes,No,Borewell,No,Bachelor,5,1246617,8,3,-0.8660254037844383,-0.5000000000000003,2025
1197,2,1,1,2,28,Bangalore,Semi-Furnished,Yes,Yes,No,Corporation,No,Bachelor,10,849249,9,3,-1.0,-1.8369701987210297e-16,2010
5372,4,2,1,2,24,Kolkata,Semi-Furnished,No,No,No,Corporation,Yes,Company,6,1554218,10,4,-0.8660254037844385,0.5,2011
5524,3,2,3,0,32,Chennai,Furnished,Yes,No,No,Both,No,Company,6,1579382,11,4,-0.5000000000000003,0.8660254037844383,2012
1415,4,2,1,2,35,Hyderabad,Unfurnished,No,Yes,Yes,Both,Yes,Bachelor,4,1008362,12,4,-2.4492935982947064e-16,1.0,2013
2224,2,2,3,1,28,Delhi,Unfurnished,Yes,No,No,Borewell,Yes,Company,8,1388286,1,1,0.4999999999999999,0.8660254037844386,2014
4869,2,1,1,2,25,Hyderabad,Semi-Furnished,No,Yes,Yes,Borewell,Yes,Family,9,1245357,2,1,0.8660254037844385,0.5000000000000001,2015
3536,1,3,1,2,3,Kolkata,Furnished,Yes,Yes,No,Borewell,Yes,Family,2,1071406,3,1,1.0,6.123233995736766e-17,2016
2593,5,3,3,2,48,Kolkata,Furnished,Yes,No,Yes,Corporation,Yes,Company,9,1967243,4,2,0.8660254037844387,-0.4999999999999997,2017
623,4,3,1,2,13,Pune,Furnished,Yes,No,No,Corporation,Yes,Family,4,1300911,5,2,0.4999999999999999,-0.8660254037844386,2018
5758,1,3,2,2,49,Mumbai,Furnished,Yes,Yes,Yes,Both,Yes,Company,6,1469719,6,2,1.2246467991473532e-16,-1.0,2019
5348,5,2,2,0,26,Pune,Furnished,No,No,Yes,Both,No,Bachelor,7,1491238,7,3,-0.4999999999999997,-0.8660254037844387,2020
4558,4,2,1,0,32,Chennai,Furnished,No,Yes,No,Both,No,Company,4,1132969,8,3,-0.8660254037844383,-0.5000000000000003,2021
5736,3,2,2,2,21,Bangalore,Semi-Furnished,Yes,Yes,No,Borewell,No,Bachelor,8,1611259,9,3,-1.0,-1.8369701987210297e-16,2022
4325,4,3,3,0,47,Hyderabad,Unfurnished,No,Yes,Yes,Corporation,Yes,Family,10,1536054,10,4,-0.8660254037844385,0.5,2023
5184,2,2,1,1,2,Chennai,Unfurnished,Yes,Yes,Yes,Both,Yes,Family,8,1072542,11,4,-0.5000000000000003,0.8660254037844383,2024
5980,2,2,1,2,22,Bangalore,Semi-Furnished,No,Yes,Yes,Both,No,Family,1,1248459,12,4,-2.4492935982947064e-16,1.0,2025
4400,3,1,3,1,20,Hyderabad,Unfurnished,Yes,No,No,Both,Yes,Company,8,1123162,1,1,0.4999999999999999,0.8660254037844386,2010
2033,1,1,3,1,40,Chennai,Furnished,No,Yes,No,Both,Yes,Bachelor,10,918990,2,1,0.8660254037844385,0.5000000000000001,2011
2552,5,2,3,2,22,Delhi,Furnished,No,No,No,Both,Yes,Bachelor,3,1769010,3,1,1.0,6.123233995736766e-17,2012
910,4,1,1,1,3,Hyderabad,Unfurnished,Yes,Yes,No,Both,Yes,Family,5,900649,4,2,0.8660254037844387,-0.4999999999999997,2013
784,2,1,3,1,20,Chennai,Furnished,Yes,No,Yes,Corporation,Yes,Family,10,849573,5,2,0.4999999999999999,-0.8660254037844386,2014
804,1,2,3,1,36,Kolkata,Furnished,Yes,Yes,No,Both,Yes,Bachelor,8,1217669,6,2,1.2246467991473532e-16,-1.0,2015
5013,3,2,2,2,42,Bangalore,Unfurnished,Yes,No,No,Corporation,Yes,Company,6,1302200,7,3,-0.4999999999999997,-0.8660254037844387,2016
4971,2,2,2,2,30,Chennai,Semi-Furnished,Yes,Yes,No,Borewell,Yes,Family,4,1310611,8,3,-0.8660254037844383,-0.5000000000000003,2017
2400,3,2,1,1,20,Delhi,Unfurnished,No,Yes,No,Corporation,Yes,Company,4,996824,9,3,-1.0,-1.8369701987210297e-16,2018
3156,4,3,2,2,25,Pune,Unfurnished,Yes,No,No,Borewell,Yes,Family,4,1466610,10,4,-0.8660254037844385,0.5,2019
2068,5,3,2,2,40,Hyderabad,Unfurnished,No,No,Yes,Corporation,Yes,Family,6,1381172,11,4,-0.5000000000000003,0.8660254037844383,2020
1860,2,2,3,1,34,Hyderabad,Unfurnished,Yes,No,No,Corporation,Yes,Company,7,1302017,12,4,-2.4492935982947064e-16,1.0,2021
4036,2,1,3,2,37,Hyderabad,Semi-Furnished,No,No,Yes,Both,No,Company,5,895225,1,1,0.4999999999999999,0.8660254037844386,2022
3124,4,2,2,0,23,Delhi,Semi-Furnished,No,No,No,Corporation,Yes,Company,10,1419671,2,1,0.8660254037844385,0.5000000000000001,2023
5209,1,2,2,2,10,Bangalore,Furnished,Yes,No,No,Corporation,Yes,Company,8,1453858,3,1,1.0,6.123233995736766e-17,2024
4578,5,1,2,0,40,Hyderabad,Furnished,Yes,Yes,No,Both,No,Bachelor,7,1350732,4,2,0.8660254037844387,-0.4999999999999997,2025
5664,2,3,1,1,28,Bangalore,Unfurnished,No,Yes,No,Borewell,No,Bachelor,8,1024279,5,2,0.4999999999999999,-0.8660254037844386,2010
2448,5,2,1,2,46,Chennai,Furnished,No,Yes,Yes,Both,No,Family,4,1560456,6,2,1.2246467991473532e-16,-1.0,2011
4546,2,2,1,1,2,Kolkata,Semi-Furnished,Yes,No,Yes,Both,Yes,Family,8,1121130,7,3,-0.4999999999999997,-0.8660254037844387,2012
5180,5,3,2,1,0,Kolkata,Furnished,No,No,No,Both,Yes,Family,6,1689800,8,3,-0.8660254037844383,-0.5000000000000003,2013
1116,3,3,2,1,18,Bangalore,Furnished,No,No,Yes,Borewell,No,Bachelor,3,1283056,9,3,-1.0,-1.8369701987210297e-16,2014
5965,2,1,1,1,45,Bangalore,Furnished,No,Yes,Yes,Corporation,No,Company,8,1185611,10,4,-0.8660254037844385,0.5,2015
4944,5,3,1,1,48,Kolkata,Unfurnished,No,No,No,Corporation,No,Family,7,1115068,11,4,-0.5000000000000003,0.8660254037844383,2016
5376,1,3,2,2,21,Hyderabad,Furnished,No,Yes,Yes,Both,Yes,Bachelor,10,1793118,12,4,-2.4492935982947064e-16,1.0,2017
4983,3,3,3,0,13,Mumbai,Semi-Furnished,No,No,Yes,Both,Yes,Family,5,1389978,1,1,0.4999999999999999,0.8660254037844386,2018
2223,3,1,1,2,48,Mumbai,Semi-Furnished,Yes,No,No,Corporation,No,Bachelor,4,880966,2,1,0.8660254037844385,0.5000000000000001,2019
2481,1,3,2,2,13,Delhi,Semi-Furnished,Yes,No,No,Corporation,Yes,Company,1,1107727,3,1,1.0,6.123233995736766e-17,2020
3819,5,3,2,2,43,Pune,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,10,1958401,4,2,0.8660254037844387,-0.4999999999999997,2021
1974,4,1,3,2,15,Kolkata,Furnished,Yes,No,No,Borewell,No,Company,3,1600105,5,2,0.4999999999999999,-0.8660254037844386,2022
649,1,3,2,0,32,Kolkata,Unfurnished,No,Yes,No,Borewell,No,Family,2,391929,6,2,1.2246467991473532e-16,-1.0,2023
1073,5,3,2,2,12,Delhi,Semi-Furnished,Yes,No,No,Both,No,Company,8,1630272,7,3,-0.4999999999999997,-0.8660254037844387,2024
4933,1,1,1,1,37,Mumbai,Semi-Furnished,No,No,Yes,Borewell,Yes,Bachelor,8,1091931,8,3,-0.8660254037844383,-0.5000000000000003,2025
2565,1,2,1,2,48,Chennai,Unfurnished,No,No,No,Both,Yes,Family,5,781325,9,3,-1.0,-1.8369701987210297e-16,2010
1170,2,1,3,2,11,Hyderabad,Unfurnished,Yes,No,No,Corporation,Yes,Family,5,1131791,10,4,-0.8660254037844385,0.5,2011
4362,5,3,3,0,37,Hyderabad,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Bachelor,4,1866361,11,4,-0.5000000000000003,0.8660254037844383,2012
4763,4,3,2,0,38,Chennai,Semi-Furnished,No,No,Yes,Both,Yes,Company,1,1171485,12,4,-2.4492935982947064e-16,1.0,2013
2384,2,3,1,1,32,Chennai,Unfurnished,Yes,Yes,Yes,Corporation,No,Bachelor,1,1187504,1,1,0.4999999999999999,0.8660254037844386,2014
1477,1,1,3,2,32,Mumbai,Semi-Furnished,Yes,No,Yes,Both,Yes,Company,6,786805,2,1,0.8660254037844385,0.5000000000000001,2015
635,1,3,3,2,28,Delhi,Semi-Furnished,No,No,Yes,Both,Yes,Company,4,895802,3,1,1.0,6.123233995736766e-17,2016
788,1,3,3,2,4,Chennai,Furnished,No,No,No,Both,No,Family,4,1002011,4,2,0.8660254037844387,-0.4999999999999997,2017
3437,5,1,2,1,5,Delhi,Unfurnished,No,Yes,Yes,Borewell,No,Company,3,1567461,5,2,0.4999999999999999,-0.8660254037844386,2018
5258,5,2,1,0,30,Pune,Furnished,No,No,No,Both,No,Family,9,1414241,6,2,1.2246467991473532e-16,-1.0,2019
2248,2,2,3,1,15,Bangalore,Furnished,No,Yes,Yes,Both,No,Bachelor,3,1147589,7,3,-0.4999999999999997,-0.8660254037844387,2020
5119,4,3,1,2,30,Hyderabad,Unfurnished,No,Yes,No,Both,Yes,Bachelor,8,1766951,8,3,-0.8660254037844383,-0.5000000000000003,2021
3214,2,1,3,0,24,Mumbai,Furnished,Yes,No,No,Borewell,Yes,Family,2,1021792,9,3,-1.0,-1.8369701987210297e-16,2022
3774,3,3,3,0,47,Hyderabad,Semi-Furnished,Yes,Yes,Yes,Corporation,No,Family,4,1159174,10,4,-0.8660254037844385,0.5,2023
3678,1,1,1,1,45,Mumbai,Furnished,Yes,No,Yes,Borewell,Yes,Company,1,810594,11,4,-0.5000000000000003,0.8660254037844383,2024
1652,1,1,1,0,32,Bangalore,Unfurnished,No,Yes,Yes,Both,No,Family,5,746738,12,4,-2.4492935982947064e-16,1.0,2025
4381,1,2,1,0,12,Hyderabad,Semi-Furnished,No,Yes,Yes,Borewell,Yes,Bachelor,2,955489,1,1,0.4999999999999999,0.8660254037844386,2010
5073,2,2,2,2,9,Bangalore,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Family,1,1650478,2,1,0.8660254037844385,0.5000000000000001,2011
2522,2,1,3,2,23,Mumbai,Semi-Furnished,Yes,Yes,Yes,Corporation,Yes,Family,1,1287510,3,1,1.0,6.123233995736766e-17,2012
4930,1,3,2,0,9,Chennai,Semi-Furnished,Yes,No,No,Both,No,Family,2,905578,4,2,0.8660254037844387,-0.4999999999999997,2013
2550,2,2,1,0,40,Pune,Furnished,No,Yes,No,Corporation,No,Company,5,910661,5,2,0.4999999999999999,-0.8660254037844386,2014
5259,5,3,3,1,30,Hyderabad,Furnished,Yes,No,No,Borewell,Yes,Family,9,1802557,6,2,1.2246467991473532e-16,-1.0,2015
1729,5,2,2,1,12,Bangalore,Semi-Furnished,Yes,Yes,No,Borewell,Yes,Company,6,1405475,7,3,-0.4999999999999997,-0.8660254037844387,2016
1758,2,2,3,0,2,Kolkata,Unfurnished,Yes,No,No,Corporation,No,Company,4,1564342,8,3,-0.8660254037844383,-0.5000000000000003,2017
2882,1,3,2,2,49,Hyderabad,Semi-Furnished,No,No,Yes,Both,No,Family,3,1122213,9,3,-1.0,-1.8369701987210297e-16,2018
4942,2,2,1,0,33,Hyderabad,Furnished,Yes,Yes,Yes,Both,Yes,Company,8,1436184,10,4,-0.8660254037844385,0.5,2019
2417,2,2,2,0,48,Hyderabad,Semi-Furnished,Yes,Yes,No,Borewell,Yes,Family,3,909542,11,4,-0.5000000000000003,0.8660254037844383,2020
1731,2,3,3,2,27,Delhi,Furnished,No,No,No,Corporation,No,Bachelor,1,1358797,12,4,-2.4492935982947064e-16,1.0,2021
4744,3,2,3,2,18,Bangalore,Semi-Furnished,No,Yes,Yes,Borewell,Yes,Bachelor,4,1702552,1,1,0.4999999999999999,0.8660254037844386,2022
4661,5,2,3,1,22,Bangalore,Unfurnished,No,Yes,Yes,Borewell,No,Company,5,1818903,2,1,0.8660254037844385,0.5000000000000001,2023
1758,4,2,3,1,44,Hyderabad,Semi-Furnished,No,Yes,Yes,Borewell,No,Bachelor,5,1564447,3,1,1.0,6.123233995736766e-17,2024
5515,4,3,1,1,31,Chennai,Unfurnished,No,Yes,Yes,Both,Yes,Family,5,1262536,4,2,0.8660254037844387,-0.4999999999999997,2025
5037,3,1,2,1,12,Hyderabad,Unfurnished,Yes,Yes,No,Corporation,Yes,Company,8,1167744,5,2,0.4999999999999999,-0.8660254037844386,2010
5254,2,3,1,2,32,Delhi,Semi-Furnished,Yes,Yes,No,Corporation,Yes,Family,8,1296671,6,2,1.2246467991473532e-16,-1.0,2011
3577,3,1,1,0,33,Mumbai,Unfurnished,No,Yes,Yes,Both,No,Company,4,733528,7,3,-0.4999999999999997,-0.8660254037844387,2012
2528,3,2,1,1,32,Delhi,Unfurnished,No,Yes,Yes,Borewell,No,Company,9,1122197,8,3,-0.8660254037844383,-0.5000000000000003,2013
2580,1,1,3,1,4,Chennai,Furnished,No,Yes,No,Borewell,No,Company,1,813779,9,3,-1.0,-1.8369701987210297e-16,2014
5292,5,3,3,2,2,Hyderabad,Furnished,No,No,No,Both,Yes,Company,5,2225409,10,4,-0.8660254037844385,0.5,2015
537,4,3,3,2,6,Bangalore,Unfurnished,Yes,Yes,No,Corporation,Yes,Bachelor,5,1748921,11,4,-0.5000000000000003,0.8660254037844383,2016
3872,2,2,2,0,23,Pune,Semi-Furnished,Yes,Yes,Yes,Both,No,Bachelor,5,1106850,12,4,-2.4492935982947064e-16,1.0,2017
5849,4,1,3,0,21,Kolkata,Unfurnished,No,Yes,No,Corporation,No,Bachelor,8,1642738,1,1,0.4999999999999999,0.8660254037844386,2018
3232,4,2,2,2,44,Hyderabad,Semi-Furnished,No,Yes,Yes,Corporation,Yes,Company,9,1771140,2,1,0.8660254037844385,0.5000000000000001,2019
3979,5,2,3,1,22,Chennai,Furnished,No,Yes,Yes,Corporation,No,Bachelor,3,1538134,3,1,1.0,6.123233995736766e-17,2020
3431,4,3,3,1,29,Bangalore,Semi-Furnished,No,No,Yes,Borewell,Yes,Company,9,1320977,4,2,0.8660254037844387,-0.4999999999999997,2021
4564,4,1,1,1,17,Delhi,Unfurnished,Yes,No,No,Borewell,Yes,Bachelor,8,1245644,5,2,0.4999999999999999,-0.8660254037844386,2022
2993,3,1,1,0,31,Mumbai,Unfurnished,No,Yes,No,Both,No,Company,3,686386,6,2,1.2246467991473532e-16,-1.0,2023
5969,5,1,1,1,6,Mumbai,Unfurnished,No,No,Yes,Both,No,Bachelor,2,1300115,7,3,-0.4999999999999997,-0.8660254037844387,2024
4700,1,1,2,1,32,Pune,Unfurnished,Yes,Yes,No,Borewell,No,Bachelor,4,877384,8,3,-0.8660254037844383,-0.5000000000000003,2025
